,zip code,num_competitor,county,city,state,population
50,10019,46,New York,New York,New York,45521.0
51,11358,46,Queens,Flushing,New York,36665.0
52,91950,46,San Diego,National City,California,62783.0
53,90621,44,Orange,Buena Park,California,35448.0
54,21042,44,Howard,Ellicott City,Maryland,42157.0
55,47906,43,Tippecanoe,West Lafayette,Indiana,78767.0
56,97005,42,Washington,Beaverton,Oregon,27393.0
57,91709,42,San Bernardino,Chino Hills,California,82800.0
58,10018,42,New York,New York,New York,8135.0
59,98004,42,King,Bellevue,Washington,37265.0
60,10012,42,New York,New York,New York,23034.0
61,95014,41,Santa Clara,Cupertino,California,61480.0
62,96712,41,Honolulu,Haleiwa,Hawaii,6754.0
63,10025,41,New York,New York,New York,92162.0
64,92843,41,Orange,Garden Grove,California,47823.0
65,76,40,0,0,0,0.0
66,618,40,0,0,0,0.0
67,98499,40,Pierce,Lakewood,Washington,32174.0
68,92604,39,Orange,Irvine,California,28330.0
69,21701,39,Frederick,Frederick,Maryland,38390.0
70,8817,39,Middlesex,Edison,New Jersey,44582.0
71,60607,38,Cook,Chicago,Illinois,30306.0
72,19147,38,Philadelphia,Philadelphia,Pennsylvania,38809.0
73,100,38,0,0,0,0.0
74,92126,38,San Diego,San Diego,California,83257.0
75,2111,38,Suffolk,Boston,Massachusetts,7949.0
76,91324,38,Los Angeles,Northridge,California,30995.0
77,11372,38,Queens,Jackson Heights,New York,63107.0
78,10011,37,New York,New York,New York,50228.0
79,90027,37,Los Angeles,Los Angeles,California,45996.0
80,98133,36,King,Seattle,Washington,49476.0
81,11209,36,Kings,Brooklyn,New York,68368.0
82,92618,36,Orange,Irvine,California,54509.0
83,96753,36,Maui,Kihei,Hawaii,29146.0
84,98122,36,King,Seattle,Washington,41152.0
85,91754,36,Los Angeles,Monterey Park,California,33343.0
86,60625,35,Cook,Chicago,Illinois,78820.0
87,10036,35,New York,New York,New York,28231.0
88,22314,34,Alexandria,Alexandria,Virginia,35208.0
89,60614,34,Cook,Chicago,Illinois,72391.0
90,30340,34,DeKalb,Atlanta,Georgia,29069.0
91,90005,34,Los Angeles,Los Angeles,California,38885.0
92,148,34,0,0,0,0.0
93,55414,34,Hennepin,Minneapolis,Minnesota,36017.0
94,96701,33,Honolulu,Aiea,Hawaii,40279.0
95,96797,33,Honolulu,Waipahu,Hawaii,70684.0
96,95122,33,Santa Clara,San Jose,California,55619.0
97,11375,33,Queens,Forest Hills,New York,72615.0
98,22003,33,Fairfax,Annandale,Virginia,58252.0
99,60657,33,Cook,Chicago,Illinois,70489.0
100,90006,33,Los Angeles,Los Angeles,California,58560.0
101,303,33,0,0,0,0.0
102,220,32,0,0,0,0.0
103,19104,32,Philadelphia,Philadelphia,Pennsylvania,52480.0
104,7024,32,Bergen,Fort Lee,New Jersey,37843.0
105,20001,32,District of Columbia,Washington,District of Columbia,47697.0
106,97266,32,Multnomah,Portland,Oregon,36818.0
107,92109,32,San Diego,San Diego,California,46777.0
108,98057,32,King,Renton,Washington,11534.0
109,98026,32,Snohomish,Edmonds,Washington,38292.0
110,91770,32,Los Angeles,Rosemead,California,63177.0
111,60647,31,Cook,Chicago,Illinois,85658.0
112,11103,31,Queens,Astoria,New York,35419.0
113,98208,30,Snohomish,Everett,Washington,58211.0
114,98007,30,King,Bellevue,Washington,28147.0
115,10022,30,New York,New York,New York,31574.0
116,32819,30,Orange,Orlando,Florida,27849.0
117,98118,30,King,Seattle,Washington,49702.0
118,21228,29,Baltimore,Catonsville,Maryland,49438.0
119,77072,29,Harris,Houston,Texas,65015.0
120,60622,29,Cook,Chicago,Illinois,52957.0
121,92054,28,San Diego,Oceanside,California,40709.0
122,11215,28,Kings,Brooklyn,New York,69995.0
123,89146,28,Clark,Las Vegas,Nevada,18969.0
124,78613,28,Williamson,Cedar Park,Texas,83876.0
125,60618,28,Cook,Chicago,Illinois,94646.0
126,96816,28,Honolulu,Honolulu,Hawaii,50300.0
127,98101,28,King,Seattle,Washington,14380.0
128,94560,28,Alameda,Newark,California,48148.0
129,92708,28,Orange,Fountain Valley,California,56811.0
130,55408,28,Hennepin,Minneapolis,Minnesota,32276.0
131,94108,28,San Francisco,San Francisco,California,13535.0
132,20007,28,District of Columbia,Washington,District of Columbia,26412.0
133,98036,28,Snohomish,Lynnwood,Washington,40784.0
134,22031,28,Fairfax,Fairfax,Virginia,35110.0
135,11385,28,Queens,Ridgewood,New York,105025.0
136,91780,28,Los Angeles,Temple City,California,34854.0
137,20878,27,Montgomery,Gaithersburg,Maryland,63576.0
138,21204,27,Baltimore,Towson,Maryland,21518.0
139,967,27,0,0,0,0.0
140,95823,26,Sacramento,Sacramento,California,80842.0
141,91745,26,Los Angeles,Hacienda Heights,California,55394.0
142,48104,26,Washtenaw,Ann Arbor,Michigan,44219.0
143,94587,26,Alameda,Union City,California,75067.0
144,97214,26,Multnomah,Portland,Oregon,28348.0
145,92115,26,San Diego,San Diego,California,63755.0
146,97124,26,Washington,Hillsboro,Oregon,56101.0
147,91765,26,Los Angeles,Diamond Bar,California,46248.0
148,95823,26,Sacramento,Sacramento,California,80842.0
149,32808,26,Orange,Orlando,Florida,60450.0
150,98103,26,King,Seattle,Washington,54194.0
151,98052,26,King,Redmond,Washington,71940.0
152,94122,26,San Francisco,San Francisco,California,61248.0
153,11217,26,Kings,Brooklyn,New York,42461.0
154,96746,26,Kauai,Kapaa,Hawaii,18863.0
155,138,26,0,0,0,0.0
156,91792,26,Los Angeles,West Covina,California,29806.0
157,90024,26,Los Angeles,Los Angeles,California,52069.0
158,30024,25,Gwinnett,Suwanee,Georgia,80598.0
159,94704,25,Alameda,Berkeley,California,29509.0
160,26505,25,Monongalia,Morgantown,West Virginia,39487.0
161,96813,25,Honolulu,Honolulu,Hawaii,25833.0
162,89102,25,Clark,Las Vegas,Nevada,39283.0
163,89109,25,Clark,Las Vegas,Nevada,7854.0
164,19149,25,Philadelphia,Philadelphia,Pennsylvania,58811.0
165,98409,24,Pierce,Tacoma,Washington,27918.0
166,75035,24,Collin,Frisco,Texas,80269.0
167,92802,24,Orange,Anaheim,California,44013.0
168,96707,24,Honolulu,Kapolei,Hawaii,46529.0
169,97206,24,Multnomah,Portland,Oregon,54248.0
170,77449,24,Harris,Katy,Texas,123157.0
171,20814,24,Montgomery,Bethesda,Maryland,29632.0
172,30024,24,Gwinnett,Suwanee,Georgia,80598.0
173,60611,24,Cook,Chicago,Illinois,33937.0
174,10009,24,New York,New York,New York,58267.0
175,91789,24,Los Angeles,Walnut,California,43531.0
176,92606,24,Orange,Irvine,California,27410.0
177,19406,24,Montgomery,King Of Prussia,Pennsylvania,26631.0
178,32608,24,Alachua,Gainesville,Florida,50431.0
179,75007,24,Denton,Carrollton,Texas,57513.0
180,19148,24,Philadelphia,Philadelphia,Pennsylvania,51754.0
181,32304,23,Leon,Tallahassee,Florida,50298.0
182,95123,23,Santa Clara,San Jose,California,70005.0
183,78758,23,Travis,Austin,Texas,50575.0
184,77449,23,Harris,Katy,Texas,123157.0
185,7054,23,Morris,Parsippany,New Jersey,28943.0
186,20874,23,Montgomery,Germantown,Maryland,60258.0
187,91730,23,San Bernardino,Rancho Cucamonga,California,74843.0
188,22042,23,Fairfax,Falls Church,Virginia,36744.0
189,96756,23,Kauai,Koloa,Hawaii,6245.0
190,75034,22,Collin,Frisco,Texas,116155.0
191,207,22,0,0,0,0.0
192,92801,22,Orange,Anaheim,California,65757.0
193,90028,22,Los Angeles,Los Angeles,California,31385.0
194,98201,22,Snohomish,Everett,Washington,30645.0
195,96826,22,Honolulu,Honolulu,Hawaii,31653.0
196,91105,22,Los Angeles,Pasadena,California,12648.0
197,75081,22,Dallas,Richardson,Texas,40825.0
198,95616,22,Yolo,Davis,California,53805.0
199,33024,22,Broward,Hollywood,Florida,75701.0
200,92832,22,Orange,Fullerton,California,25887.0
201,522,22,0,0,0,0.0
202,97204,22,Multnomah,Portland,Oregon,1162.0
203,91006,22,Los Angeles,Arcadia,California,32526.0
204,2134,22,Suffolk,Allston,Massachusetts,19552.0
205,20877,22,Montgomery,Gaithersburg,Maryland,37948.0
206,97213,22,Multnomah,Portland,Oregon,32815.0
207,11211,22,Kings,Brooklyn,New York,104561.0
208,21202,22,Baltimore,Baltimore,Maryland,21880.0
209,92780,22,Orange,Tustin,California,58654.0
210,78705,22,Travis,Austin,Texas,33262.0
211,98087,22,Snohomish,Lynnwood,Washington,41594.0
212,91710,22,San Bernardino,Chino,California,90481.0
213,92507,22,Riverside,Riverside,California,59612.0
214,21076,22,Anne Arundel,Hanover,Maryland,17947.0
215,60201,22,Cook,Evanston,Illinois,41386.0
216,70,22,0,0,0,0.0
217,20850,21,Montgomery,Rockville,Maryland,53522.0
218,76,21,0,0,0,0.0
219,92101,21,San Diego,San Diego,California,42423.0
220,300,21,0,0,0,0.0
221,45219,21,Hamilton,Cincinnati,Ohio,19336.0
222,94538,21,Alameda,Fremont,California,67283.0
223,76201,21,Denton,Denton,Texas,29447.0
224,45069,21,Butler,West Chester,Ohio,52863.0
225,91790,21,Los Angeles,West Covina,California,44601.0
226,20879,21,Montgomery,Gaithersburg,Maryland,26343.0
227,97216,20,Multnomah,Portland,Oregon,17757.0
228,967,20,0,0,0,0.0
229,10016,20,New York,New York,New York,52912.0
230,97006,20,Washington,Beaverton,Oregon,74152.0
231,98106,20,King,Seattle,Washington,27997.0
232,45202,20,Hamilton,Cincinnati,Ohio,14153.0
233,97223,20,Washington,Portland,Oregon,51513.0
234,55104,20,Ramsey,Saint Paul,Minnesota,45211.0
235,7652,20,Bergen,Paramus,New Jersey,26403.0
236,91016,20,Los Angeles,Monrovia,California,41582.0
237,21201,20,Baltimore,Baltimore,Maryland,17534.0
238,11204,20,Kings,Brooklyn,New York,75840.0
239,21044,20,Howard,Columbia,Maryland,45741.0
240,90004,20,Los Angeles,Los Angeles,California,61105.0
241,90010,20,Los Angeles,Los Angeles,California,4108.0
242,20852,20,Montgomery,Rockville,Maryland,47338.0
243,11235,20,Kings,Brooklyn,New York,76921.0
244,92840,20,Orange,Garden Grove,California,54315.0
245,90630,20,Orange,Cypress,California,49378.0
246,92805,20,Orange,Anaheim,California,74557.0
247,94607,20,Alameda,Oakland,California,25723.0
248,91739,20,San Bernardino,Rancho Cucamonga,California,39355.0
249,20009,20,District of Columbia,Washington,District of Columbia,53715.0
250,191,20,0,0,0,0.0
251,92110,20,San Diego,San Diego,California,30047.0
252,19027,20,Montgomery,Elkins Park,Pennsylvania,19216.0
253,19003,20,Delaware,Ardmore,Pennsylvania,13641.0
254,16801,20,Centre,State College,Pennsylvania,45527.0
255,12561,20,Ulster,New Paltz,New York,18224.0
256,92648,20,Orange,Huntington Beach,California,45328.0
257,22201,20,Arlington,Arlington,Virginia,38990.0
258,90013,20,Los Angeles,Los Angeles,California,13009.0
259,95112,20,Santa Clara,San Jose,California,59959.0
260,10038,20,New York,New York,New York,24205.0
261,10027,20,New York,New York,New York,64728.0
262,21701,19,Frederick,Frederick,Maryland,38390.0
263,33314,19,Broward,Fort Lauderdale,Florida,27895.0
264,90025,19,Los Angeles,Los Angeles,California,47438.0
265,65,19,0,0,0,0.0
266,2116,19,Suffolk,Boston,Massachusetts,23007.0
267,21043,19,Howard,Ellicott City,Maryland,46747.0
268,21061,19,Anne Arundel,Glen Burnie,Maryland,55020.0
269,95129,19,Santa Clara,San Jose,California,40277.0
270,117,19,0,0,0,0.0
271,19103,19,Philadelphia,Philadelphia,Pennsylvania,25113.0
272,90505,19,Los Angeles,Torrance,California,36820.0
273,44114,19,Cuyahoga,Cleveland,Ohio,6671.0
274,10014,18,New York,New York,New York,29071.0
275,91711,18,Los Angeles,Claremont,California,36217.0
276,750,18,0,0,0,0.0
277,11238,18,Kings,Brooklyn,New York,55102.0
278,980,18,0,0,0,0.0
279,92630,18,Orange,Lake Forest,California,60804.0
280,97201,18,Multnomah,Portland,Oregon,17558.0
281,92821,18,Orange,Brea,California,39140.0
282,92620,18,Orange,Irvine,California,48360.0
283,91101,18,Los Angeles,Pasadena,California,21920.0
284,11365,18,Queens,Fresh Meadows,New York,43730.0
285,98033,18,King,Kirkland,Washington,39802.0
286,92612,18,Orange,Irvine,California,32069.0
287,91733,18,Los Angeles,South El Monte,California,44908.0
288,95758,18,Sacramento,Elk Grove,California,65952.0
289,92591,18,Riverside,Temecula,California,41588.0
290,60714,18,Cook,Niles,Illinois,29429.0
291,19454,18,Montgomery,North Wales,Pennsylvania,27562.0
292,60654,18,Cook,Chicago,Illinois,20812.0
293,95758,18,Sacramento,Elk Grove,California,65952.0
294,60061,18,Lake,Vernon Hills,Illinois,27105.0
295,191,18,0,0,0,0.0
296,92078,18,San Diego,San Marcos,California,52810.0
297,92563,18,Riverside,Murrieta,California,71394.0
298,17601,18,Lancaster,Lancaster,Pennsylvania,53023.0
299,97202,18,Multnomah,Portland,Oregon,43744.0
300,22202,18,Arlington,Arlington,Virginia,26742.0
301,10306,18,Richmond,Staten Island,New York,54318.0
302,22030,18,Fairfax,Fairfax,Virginia,60220.0
303,40204,18,Jefferson,Louisville,Kentucky,14395.0
304,21842,18,Worcester,Ocean City,Maryland,10525.0
305,43214,18,Franklin,Columbus,Ohio,26917.0
306,8034,18,Camden,Cherry Hill,New Jersey,18659.0
307,30144,18,Cobb,Kennesaw,Georgia,59085.0
308,94103,18,San Francisco,San Francisco,California,31585.0
309,95051,18,Santa Clara,Santa Clara,California,59209.0
310,10601,18,Westchester,White Plains,New York,10256.0
311,11229,18,Kings,Brooklyn,New York,81909.0
312,90048,18,Los Angeles,Los Angeles,California,21766.0
313,96734,17,Honolulu,Kailua,Hawaii,51715.0
314,0,17,0,0,0,0.0
315,15217,17,Allegheny,Pittsburgh,Pennsylvania,27566.0
316,94501,17,Alameda,Alameda,California,64487.0
317,94401,17,San Mateo,San Mateo,California,35013.0
318,2215,17,Suffolk,Boston,Massachusetts,26243.0
319,94110,17,San Francisco,San Francisco,California,72765.0
320,7302,17,Hudson,Jersey City,New Jersey,47339.0
321,95121,17,Santa Clara,San Jose,California,38258.0
322,94015,17,San Mateo,Daly City,California,65199.0
323,19702,17,New Castle,Newark,Delaware,54980.0
324,20902,17,Montgomery,Silver Spring,Maryland,52752.0
325,75075,17,Collin,Plano,Texas,37310.0
326,7302,17,Hudson,Jersey City,New Jersey,47339.0
327,11362,17,Queens,Little Neck,New York,18694.0
328,20878,17,Montgomery,Gaithersburg,Maryland,63576.0
329,78752,17,Travis,Austin,Texas,20779.0
330,91706,17,Los Angeles,Baldwin Park,California,76581.0
331,32504,17,Escambia,Pensacola,Florida,21467.0
332,31904,17,Muscogee,Columbus,Georgia,32087.0
333,10024,17,New York,New York,New York,60714.0
334,94568,17,Alameda,Dublin,California,57395.0
335,10023,16,New York,New York,New York,62228.0
336,98027,16,King,Issaquah,Washington,30240.0
337,12401,16,Ulster,Kingston,New York,34800.0
338,28205,16,Mecklenburg,Charlotte,North Carolina,50461.0
339,24060,16,Montgomery,Blacksburg,Virginia,56423.0
340,121,16,0,0,0,0.0
341,98102,16,King,Seattle,Washington,25887.0
342,146,16,0,0,0,0.0
343,15213,16,Allegheny,Pittsburgh,Pennsylvania,27347.0
344,98466,16,Pierce,Tacoma,Washington,29401.0
345,21236,16,Baltimore,Nottingham,Maryland,37803.0
346,33139,16,Miami-Dade,Miami Beach,Florida,38488.0
347,48071,16,Oakland,Madison Heights,Michigan,30000.0
348,10065,16,New York,New York,New York,30339.0
349,98109,16,King,Seattle,Washington,31011.0
350,98115,16,King,Seattle,Washington,55519.0
351,28262,16,Mecklenburg,Charlotte,North Carolina,47940.0
352,33431,16,Palm Beach,Boca Raton,Florida,23329.0
353,36542,16,Baldwin,Gulf Shores,Alabama,14937.0
354,70002,16,Jefferson,Metairie,Louisiana,20563.0
355,78753,16,Travis,Austin,Texas,60035.0
356,91340,16,Los Angeles,San Fernando,California,37221.0
357,97401,16,Lane,Eugene,Oregon,47985.0
358,97209,16,Multnomah,Portland,Oregon,19824.0
359,93065,16,Ventura,Simi Valley,California,71906.0
360,90041,16,Los Angeles,Los Angeles,California,29888.0
361,77478,16,Fort Bend,Sugar Land,Texas,24673.0
362,78613,16,Williamson,Cedar Park,Texas,83876.0
363,8002,16,Camden,Cherry Hill,New Jersey,22794.0
364,96732,16,Maui,Kahului,Hawaii,28240.0
365,91786,16,San Bernardino,Upland,California,54165.0
366,72703,16,Washington,Fayetteville,Arkansas,33223.0
367,94520,16,Contra Costa,Concord,California,38709.0
368,6106,16,Hartford,Hartford,Connecticut,38012.0
369,83642,16,Ada,Meridian,Idaho,47808.0
370,73034,16,Oklahoma,Edmond,Oklahoma,45732.0
371,98023,16,King,Federal Way,Washington,50176.0
372,606,16,Maricao,Maricao,Puerto Rico,6231.0
373,94115,16,San Francisco,San Francisco,California,33841.0
374,98012,16,Snohomish,Bothell,Washington,70009.0
375,95050,16,Santa Clara,Santa Clara,California,38884.0
376,778,16,Gurabo,Gurabo,Puerto Rico,46720.0
377,98006,16,King,Bellevue,Washington,37473.0
378,92870,16,Orange,Placentia,California,53194.0
379,92647,16,Orange,Huntington Beach,California,61476.0
380,93710,15,Fresno,Fresno,California,34123.0
381,41042,15,Boone,Florence,Kentucky,54730.0
382,78216,15,Bexar,San Antonio,Texas,45325.0
383,85281,15,Maricopa,Tempe,Arizona,69197.0
384,6457,15,Middlesex,Middletown,Connecticut,46406.0
385,47715,15,Vanderburgh,Evansville,Indiana,25827.0
386,60613,15,Cook,Chicago,Illinois,51399.0
387,33176,15,Miami-Dade,Miami,Florida,53934.0
388,786,15,Aibonito,La Plata,Puerto Rico,
389,90026,15,Los Angeles,Los Angeles,California,67657.0
390,18015,15,Northampton,Bethlehem,Pennsylvania,32936.0
391,75023,15,Collin,Plano,Texas,50923.0
392,22031,15,Fairfax,Fairfax,Virginia,35110.0
393,19808,15,New Castle,Wilmington,Delaware,38106.0
394,21014,15,Harford,Bel Air,Maryland,35668.0
395,89183,15,Clark,Las Vegas,Nevada,41974.0
396,90064,15,Los Angeles,Los Angeles,California,25988.0
397,14623,15,Monroe,Rochester,New York,24720.0
398,73106,15,Oklahoma,Oklahoma City,Oklahoma,13403.0
399,89103,15,Clark,Las Vegas,Nevada,54406.0
400,37203,15,Davidson,Nashville,Tennessee,16772.0
401,94133,15,San Francisco,San Francisco,California,26930.0
402,77494,15,Fort Bend,Katy,Texas,126310.0
403,60005,15,Cook,Arlington Heights,Illinois,29109.0
404,60173,15,Cook,Schaumburg,Illinois,12619.0
405,77494,15,Fort Bend,Katy,Texas,126310.0
406,90036,15,Los Angeles,Los Angeles,California,38111.0
407,91731,15,Los Angeles,El Monte,California,30313.0
408,96819,15,Honolulu,Honolulu,Hawaii,51179.0
409,53703,15,Dane,Madison,Wisconsin,35834.0
410,6107,14,Hartford,West Hartford,Connecticut,20017.0
411,91803,14,Los Angeles,Alhambra,California,30093.0
412,36608,14,Mobile,Mobile,Alabama,36317.0
413,91910,14,San Diego,Chula Vista,California,74233.0
414,94539,14,Alameda,Fremont,California,55006.0
415,1851,14,Middlesex,Lowell,Massachusetts,31558.0
416,91320,14,Ventura,Newbury Park,California,44667.0
417,22192,14,Prince William,Woodbridge,Virginia,59670.0
418,8003,14,Camden,Cherry Hill,New Jersey,29856.0
419,91764,14,San Bernardino,Ontario,California,57265.0
420,10314,14,Richmond,Staten Island,New York,89938.0
421,32817,14,Orange,Orlando,Florida,35332.0
422,95131,14,Santa Clara,San Jose,California,32096.0
423,20121,14,Fairfax,Centreville,Virginia,28120.0
424,201,14,0,0,0,0.0
425,32792,14,Seminole,Winter Park,Florida,52670.0
426,30341,14,DeKalb,Atlanta,Georgia,32134.0
427,32765,14,Seminole,Oviedo,Florida,63800.0
428,20036,14,District of Columbia,Washington,District of Columbia,5426.0
429,23452,14,Virginia Beach,Virginia Beach,Virginia,56392.0
430,92831,14,Orange,Fullerton,California,36211.0
431,331,14,0,0,0,0.0
432,20002,14,District of Columbia,Washington,District of Columbia,69141.0
433,33324,14,Broward,Fort Lauderdale,Florida,49350.0
434,22182,14,Fairfax,Vienna,Virginia,25985.0
435,27407,14,Guilford,Greensboro,North Carolina,53237.0
436,91762,14,San Bernardino,Ontario,California,63819.0
437,91750,14,Los Angeles,La Verne,California,34468.0
438,94087,14,Santa Clara,Sunnyvale,California,57015.0
439,11249,14,Kings,Brooklyn,New York,
440,37122,14,Wilson,Mount Juliet,Tennessee,61002.0
441,98373,14,Pierce,Puyallup,Washington,27196.0
442,11232,14,Kings,Brooklyn,New York,26501.0
443,48187,14,Wayne,Canton,Michigan,49919.0
444,98335,14,Pierce,Gig Harbor,Washington,27098.0
445,70058,14,Jefferson,Harvey,Louisiana,40191.0
446,7003,14,Essex,Bloomfield,New Jersey,49389.0
447,92530,14,Riverside,Lake Elsinore,California,56442.0
448,97086,14,Clackamas,Happy Valley,Oregon,31609.0
449,98116,14,King,Seattle,Washington,28705.0
450,97211,14,Multnomah,Portland,Oregon,35738.0
451,92562,14,Riverside,Murrieta,California,65159.0
452,78727,14,Travis,Austin,Texas,31856.0
453,89119,14,Clark,Las Vegas,Nevada,52120.0
454,98072,14,King,Woodinville,Washington,24865.0
455,11364,14,Queens,Oakland Gardens,New York,35866.0
456,12603,14,Dutchess,Poughkeepsie,New York,42140.0
457,60504,14,DuPage,Aurora,Illinois,39449.0
458,53719,14,Dane,Madison,Wisconsin,32594.0
459,7024,14,Bergen,Fort Lee,New Jersey,37843.0
460,70,14,0,0,0,0.0
461,20151,14,Fairfax,Chantilly,Virginia,22209.0
462,70,14,0,0,0,0.0
463,471,14,0,0,0,0.0
464,15222,14,Allegheny,Pittsburgh,Pennsylvania,5468.0
465,94030,14,San Mateo,Millbrae,California,22998.0
466,94109,14,San Francisco,San Francisco,California,55797.0
467,37209,14,Davidson,Nashville,Tennessee,37852.0
468,99336,14,Benton,Kennewick,Washington,52259.0
469,21401,14,Anne Arundel,Annapolis,Maryland,38788.0
470,43201,14,Franklin,Columbus,Ohio,33792.0
471,10461,14,Bronx,Bronx,New York,51081.0
472,94080,14,San Mateo,South San Francisco,California,67263.0
473,92201,14,Riverside,Indio,California,64967.0
474,98683,14,Clark,Vancouver,Washington,31676.0
475,96731,14,Honolulu,Kahuku,Hawaii,2956.0
476,78664,14,Williamson,Round Rock,Texas,63661.0
477,18103,14,Lehigh,Allentown,Pennsylvania,46884.0
478,27707,14,Durham,Durham,North Carolina,52008.0
479,71,14,0,0,0,0.0
480,11105,14,Queens,Astoria,New York,37452.0
481,78717,14,Williamson,Austin,Texas,29463.0
482,462,14,0,0,0,0.0
483,23464,14,Virginia Beach,Virginia Beach,Virginia,77623.0
484,91107,13,Los Angeles,Pasadena,California,33481.0
485,78758,13,Travis,Austin,Texas,50575.0
486,27705,13,Durham,Durham,North Carolina,50530.0
487,11801,13,Nassau,Hicksville,New York,40179.0
